url,relations,start_date_to,start_date_from,start_date_sort,comments,alternative_names,external_links,review,start,name,set_num,volume,sb_text_number,pp_kdsb,num_folios,signature_letter,signature_number,drepung_number,provenance,zotero_ref,tibschol_ref,availability,dimension,item_description
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4467/,"[{'id': 1812, 'label': ""dam chos yar 'phel (4132) scribe of bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (stod cha) (4467)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/4132/', 'label': ""dam chos yar 'phel (4132)"", 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4467/', 'label': ""bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (stod cha) (4467)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex4022024-09-1315-23-40\r\nex4022023-10-11102522\r\nex4022024-09-1315-25-43', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1279, 'label': ""bstan rim chen po (4468) has as an instance bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (stod cha) (4467)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4468/', 'label': 'bstan rim chen po (4468)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4467/', 'label': ""bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (stod cha) (4467)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,First part of the work. The second part is found in instance (ID:4470).,"bstan rim chen po'i stod cha
bstan rim chen mo'i stod cha
dge ba'i bshes gnyen chen po gro lung pa blo gros 'byung gnas kyi mdzad pa'i lam rim 'am bstan rim chen po (cover page)
bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (incipit)
bstan pa la 'jug pa'i rim pa rnam par bshad pa (chapter colophons)",https://purl.bdrc.io/resource/MW1PD89051_2BD83E,True,,bde bar gshegs pa'i bstan pa rin po che la 'jug pa'i rim pa rnam par bshad pa (stod cha),Set 1,4,2,35-735,351,,,,se ra (Ka 6),,1_004_02,available,,Script: handwritten dbu can.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4896/,"[{'id': 1473, 'label': ""bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog (4897) has as an instance bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog (4896)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4897/', 'label': ""bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog (4897)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4896/', 'label': ""bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog (4896)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,"bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog (colophon)
bslab pa gsum rgyan gyi me tog (catalogue)",https://purl.bdrc.io/resource/MW1PD89084_66F603,True,,bde bar gshegs pa'i shAkya'i bstan pa'i bslab pa gsum rgyan gyi me tog,Set 2,51,3,161-317,78,la,541,19505,'bras spungs gnas bcu lha khang,,2_051_03,available,33 x 6.5,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4806/,"[{'id': 1436, 'label': 'bde gshegs brgyad kyi mchod pa (4807) has as an instance bde gshegs brgyad kyi mchod pa (4806)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4807/', 'label': 'bde gshegs brgyad kyi mchod pa (4807)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4806/', 'label': 'bde gshegs brgyad kyi mchod pa (4806)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,,https://purl.bdrc.io/resource/MW1PD89084_7300F0,False,,bde gshegs brgyad kyi mchod pa,Set 2,47,9,407-411,3,la,501,19270,'bras spungs gnas bcu lha khang,,2_047_09,available,43 x 6.5,Script: dpe tshugs.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5096/,"[{'id': 914, 'label': ""ze'u chos kyi rgyal mtshan (6458) scribe of bde gshegs kun gyi snying po (5096)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.person/6458/', 'label': ""ze'u chos kyi rgyal mtshan (6458)"", 'content_type_key': 'apis_ontology.person', 'content_type_name': 'person'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5096/', 'label': 'bde gshegs kun gyi snying po (5096)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': 'ex61102023-09-131', 'support_notes': '', 'confidence': 'Uncertain', 'start': None, 'end': None}, {'id': 1564, 'label': 'bde gshegs kun gyi snying po (5097) has as an instance bde gshegs kun gyi snying po (5096)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5097/', 'label': 'bde gshegs kun gyi snying po (5097)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5096/', 'label': 'bde gshegs kun gyi snying po (5096)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"The same manuscript is printed twice in [ZZVAXS4X].
There is no corresponding item with signature ""phyi la 550"" in [8H6M69W4].",bde gshegs kun gi snying po (top margin of the first folio),"https://purl.bdrc.io/resource/MW1PD153536_2B31C6
https://purl.bdrc.io/resource/MW1PD89084_7E18A4",True,,bde gshegs kun gyi snying po,Set 3,61,1,163-164,1,la,550,,'bras spungs gnas bcu lha khang,XPTH2JKA,"2_056_08
3_061_10",available,,Volume letter: nye
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7257/,"[{'id': 5487, 'label': 'bden pa bzhi rnam par bshad pa rgyan gyi me tog (4932) has as an instance bden bzhi rgyan gyi me tog (2) (7257)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4932/', 'label': 'bden pa bzhi rnam par bshad pa rgyan gyi me tog (4932)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7257/', 'label': 'bden bzhi rgyan gyi me tog (2) (7257)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,Incomplete manuscript.,bden bzhi rgyan gyi me tog zhabs ma tshang ba bcom ldan rig ral gyis mdzad pa,,True,,bden bzhi rgyan gyi me tog (2),,,,,8,la,372,18900,'bras spungs gnas bcu lha khang,,,non-accessible,45 x 7,Script: dpe tshugs.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/,"[{'id': 6206, 'label': ""bden gnyis kyi 'bum (1) (7579) has source bden chung gi 'bum (4604)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7579/', 'label': ""bden gnyis kyi 'bum (1) (7579)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/', 'label': ""bden chung gi 'bum (4604)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 6208, 'label': ""bden gnyis kyi 'bum (2) (7580) has source bden chung gi 'bum (4604)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7580/', 'label': ""bden gnyis kyi 'bum (2) (7580)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/', 'label': ""bden chung gi 'bum (4604)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 1342, 'label': ""bden chung gi 'bum (4605) has as an instance bden chung gi 'bum (4604)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4605/', 'label': ""bden chung gi 'bum (4605)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/', 'label': ""bden chung gi 'bum (4604)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"The cover page of the manuscript (ID:4604) gives the title ""dbu ma'i man ngag gi 'bum,"" but based on the contents, it is likely that it was switched with the cover page of (ID:4602), with the title ""bden gnyis kyi 'bum"". ([4W5HW75B]: 21-22)

The signature for the page with the title ""bden gnyis kyi 'bum"" ([Z5AUD7GQ]: 335) is hardly readable. [8H6M69W4], reports the signature ""phyi tsa 22"" for both No. 15400 (in 18 folios) (see (ID:4602)) and No. 15401 (in 16 fols.).

Before the false cover page, the recto of another cover page is reproduced in [Z5AUD7GQ]: 370, bearing only the signature ""phyi tsa 82"" and the letter ""ta"" in the left margin. In [Z5AUD7GQ]: 86, the signature ""phyi tsa 82"" is associated with an ""dbu ma bden gnyis kyi 'grel ba"" and a ""dbu ma'i man ngag gi 'grel ba"" (referring to (ID:4602) and (ID:4604)?), but it probably belongs to another manuscript.","bden chung gi 'bum (colophon)
bden gnyis kyi 'bum (correct cover page)
dbu ma'i man ngag gi 'bum (false cover page)",https://purl.bdrc.io/resource/MW1PD89051_5916F5,True,,bden chung gi 'bum,Set 1,19,6,371-401,16,tsa,22,15401,'bras spungs gnas bcu lha khang,,1_019_06,available,65 x 10,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5212/,"[{'id': 1618, 'label': ""bden 'dzin dang shes rab kyi rtsod yig (5213) has as an instance bden 'dzin dang shes rab kyi rtsod yig (5212)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5213/', 'label': ""bden 'dzin dang shes rab kyi rtsod yig (5213)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5212/', 'label': ""bden 'dzin dang shes rab kyi rtsod yig (5212)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,bden 'dzin dang shes rab kyi rtsod yig lha khrid (catalogue),https://purl.bdrc.io/resource/MW1PD153536_2A70C4,False,,bden 'dzin dang shes rab kyi rtsod yig,Set 3,76,3,279-341,32,la,410,19003,'bras spungs gnas bcu lha khang,,3_076_03,available,44 x 8,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7581/,"[{'id': 6210, 'label': ""bden gnyis kyi 'bum (7581) has source dbu ma'i man ngag gi 'bum (4602)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7581/', 'label': ""bden gnyis kyi 'bum (7581)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4602/', 'label': ""dbu ma'i man ngag gi 'bum (4602)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 6209, 'label': ""dbu ma'i man ngag gi 'bum (4603) has as an instance bden gnyis kyi 'bum (7581)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4603/', 'label': ""dbu ma'i man ngag gi 'bum (4603)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7581/', 'label': ""bden gnyis kyi 'bum (7581)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",2006-12-31,2006-01-01,2006-07-02,,,,True,2006,bden gnyis kyi 'bum,,,,,,,,,,BIP98IYF,,available,,"Modern typeset edition presumably based on (ID:4602). It preserves the title of the false cover page, namely ""dBu ma bden gnyis kyi 'bum"" (see (ID:4602))."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7579/,"[{'id': 6206, 'label': ""bden gnyis kyi 'bum (1) (7579) has source bden chung gi 'bum (4604)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7579/', 'label': ""bden gnyis kyi 'bum (1) (7579)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/', 'label': ""bden chung gi 'bum (4604)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 6205, 'label': ""bden chung gi 'bum (4605) has as an instance bden gnyis kyi 'bum (1) (7579)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4605/', 'label': ""bden chung gi 'bum (4605)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7579/', 'label': ""bden gnyis kyi 'bum (1) (7579)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",2013-12-31,2013-01-01,2013-07-02,,dbu ma'i man ngag gi 'bum,,True,2013,bden gnyis kyi 'bum (1),,,,,,,,,,53V3UYUL,,available,,"Diplomatic edition of manuscript (ID:4604) on pp. 503-530 of the article.
The edition reflects the false cover page reading the title ""dbu ma'i man ngag gi 'buM"" (see (ID:4605))."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7580/,"[{'id': 6208, 'label': ""bden gnyis kyi 'bum (2) (7580) has source bden chung gi 'bum (4604)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7580/', 'label': ""bden gnyis kyi 'bum (2) (7580)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4604/', 'label': ""bden chung gi 'bum (4604)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}, {'id': 6207, 'label': ""bden chung gi 'bum (4605) has as an instance bden gnyis kyi 'bum (2) (7580)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4605/', 'label': ""bden chung gi 'bum (4605)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7580/', 'label': ""bden gnyis kyi 'bum (2) (7580)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",2006-12-31,2006-01-01,2006-07-02,,dbu ma'i man ngag gi 'bum,,True,2006,bden gnyis kyi 'bum (2),,,,,,,,,,RF4VPP8B,,available,,"Modern typeset edition presumably based on (ID:4605). It preserves the title of the false cover page, namely ""dBu ma'i man ngag gi 'bum"" (see (ID:4604))."
